,id,Title,Year,Genre,BoxOffice,budget,popularity,production_companies,revenue,runtime,Internet Movie Database,Rotten Tomatoes,Metacritic
1022,tt10545296,The Hunger Games: The Ballad of Songbirds & Snakes,2023,"Action, Adventure, Drama","$166,350,594",100000000,20.3231,"Lionsgate,Color Force,about:blank,Studio Babelsberg",337371917,157,6.7/10,64%,54/100
1023,tt11866324,Prey,2022,"Action, Adventure, Horror",,65000000,24.8924,"20th Century Studios,Davis Entertainment,Lawrence Gordon Productions",0,100,7.1/10,94%,71/100
1024,tt14961016,I'm Still Here,2024,"Biography, Drama, History","$5,206,915",1480000,16.1624,"VideoFilmes,MACT Productions,RT Features,ARTE France Cinéma,Conspiração Filmes,Globoplay",35741532,138,8.6/10,,85/100
1025,tt19861162,The Return,2024,"Adventure, Drama, History","$703,979",20000000,8.0346,"Picomedia,RAI Cinema,Redwave Films,Heretic,Kabo Films,Marvelous Productions",2106733,116,6.2/10,78%,67/100
1026,tt17279496,Civil War,2024,"Action, Thriller","$68,756,072",50000000,24.4694,"DNA Films,IPR.VC,A24",126542249,109,7.0/10,81%,75/100
1027,tt15239678,Dune: Part Two,2024,"Action, Adventure, Drama","$282,144,358",190000000,32.0728,Legendary Pictures,714444358,167,8.5/10,92%,79/100
1028,tt26047818,Anyone But You,2023,"Comedy, Romance","$88,319,668",25000000,14.8615,"Olive Bridge Entertainment,Roth-Kirschenbaum Films,SK Global Entertainment,Columbia Pictures",214891370,103,6.1/10,54%,52/100
1029,tt11083552,Wrath of Man,2021,"Action, Crime, Thriller","$27,466,489",40000000,23.7043,"Miramax,Toff Guy Films,Flic Films",103966489,118,7.1/10,68%,57/100
1030,tt9603212,Mission: Impossible - Dead Reckoning Part One,2023,"Action, Adventure, Thriller","$172,640,980",291000000,24.1019,"Paramount Pictures,Skydance Media,TC Productions",567535383,164,7.6/10,96%,81/100
1031,tt12908150,The Life of Chuck,2024,"Drama, Fantasy, Sci-Fi",,0,4.3181,"Intrepid Pictures,Red Room Pictures",0,110,7.8/10,86%,
1032,tt15671028,No Hard Feelings,2023,"Comedy, Romance","$50,452,282",45000000,16.4824,"Excellent Cadaver,Odenkirk Provissiero Entertainment,Columbia Pictures,Saks Picture Company",83000000,104,6.4/10,70%,59/100
1033,tt20212786,The Shrouds,2024,"Drama, Sci-Fi, Thriller",,0,16.3371,"SBS Productions,Prospero Pictures,Saint Laurent Productions,Gravetech Productions",526168,119,5.6/10,74%,
1034,tt14230458,Poor Things,2023,"Comedy, Drama, Romance","$34,553,225",35000000,18.9583,"Searchlight Pictures,Film4 Productions,TSG Entertainment,Element Pictures,Limp,Fruit Tree",117607117,141,7.8/10,93%,88/100
1035,tt13560574,X,2022,"Horror, Mystery, Thriller","$11,769,469",1000000,14.7441,"A24,Little Lamb Productions",15113105,106,6.5/10,94%,80/100
1036,tt27813235,The Surfer,2024,Thriller,,0,7.8848,"ScreenWest,Saturn Films,Arenamedia,Lovely Productions,Tea Shop Productions",0,100,6.5/10,87%,68/100
1037,tt29439114,The Room Next Door,2024,Drama,"$2,382,834",0,6.8625,El Deseo,15102319,106,6.9/10,81%,70/100
1038,tt5177120,The Ministry of Ungentlemanly Warfare,2024,"Action, Comedy, War","$20,535,053",60000000,21.8755,"Jerry Bruckheimer Films,Black Bear Pictures,Toff Guy Films",29715044,120,6.8/10,68%,55/100
1039,tt1877830,The Batman,2022,"Action, Crime, Drama","$369,345,583",185000000,17.5821,"6th & Idaho Motion Picture Company,Dylan Clark Productions,DC Films,Warner Bros. Pictures",772319315,177,7.8/10,85%,72/100
1040,tt23853982,Parthenope,2024,"Drama, Fantasy",,32000000,13.2041,"The Apartment Pictures,Pathé,Numero10,Saint Laurent Productions,PiperFilm,Logical Content Ventures",10361110,137,6.9/10,47%,57/100
1041,tt16366836,Venom: The Last Dance,2024,"Action, Adventure, Sci-Fi","$139,755,882",120000000,64.4236,"Columbia Pictures,Pascal Pictures,Matt Tolmach Productions,Hutch Parker Entertainment,Arad Productions",478103649,109,6.0/10,40%,41/100
1042,tt5822536,Paddington in Peru,2024,"Adventure, Comedy, Family","$45,676,600",90000000,23.7122,"Marmalade Pictures,Kinoshita Group,StudioCanal,Stage 6 Films",168610271,106,6.7/10,93%,65/100
1043,tt27196021,Small Things Like These,2024,"Drama, History","$1,600,956",0,4.6184,"Artists Equity,Big Things Films,Wilder Content,Fís Éireann/Screen Ireland",10604490,99,6.8/10,94%,82/100
1044,tt32768323,The Assessment,2024,"Drama, Sci-Fi","$279,328",0,7.1863,"Augenschein Filmproduktion,Number 9 Films,Project Infinity,Shivhans Pictures,Woolley/Karlsen Productions,Tiki Tāne Pictures",0,114,6.8/10,82%,65/100
1045,tt26677014,The Penguin Lessons,2024,Drama,"$2,545,712",0,34.7153,"42,Nostromo Pictures,Rolling Dice,Intake Films",1188554,111,7.3/10,80%,58/100
1046,tt27403986,Juror #2,2024,"Crime, Drama, Mystery",,30000000,15.186,"Warner Bros. Pictures,Malpaso Productions,Dichotomy Films",21418477,114,7.0/10,93%,72/100
1047,tt12593682,Bullet Train,2022,"Action, Comedy, Thriller","$103,368,602",90000000,20.3262,"87North Productions,Columbia Pictures",239300000,126,7.3/10,53%,49/100
1048,tt23468450,Longlegs,2024,"Crime, Horror, Thriller","$74,346,140",10000000,11.0485,"C2 Motion Picture Group,Saturn Films,Oddfellows Entertainment,Traffic.,Range Media Partners",126942386,100,6.6/10,86%,77/100
1049,tt17492148,The Shallow Tale of a Writer Who Decided to Write About a Serial Killer,2024,"Comedy, Drama",,0,3.9969,"Cinegryphon Entertainment,Asteros Film,MAY Productions,Olive Productions,Theatriste,Pak Pictures,Mavi Baykuş",0,102,,67%,
1050,tt10655524,It Ends with Us,2024,"Drama, Romance","$148,518,266",25000000,13.4374,"Columbia Pictures,Wayfarer Studios,Saks Picture Company",350993761,131,6.4/10,55%,53/100
1051,tt12037194,Furiosa: A Mad Max Saga,2024,"Action, Adventure, Sci-Fi","$67,475,791",170000000,19.4101,"Warner Bros. Pictures,Kennedy Miller Mitchell,Domain Entertainment",173775791,149,7.5/10,90%,79/100
1052,tt27218960,Y2K,2024,"Comedy, Horror, Sci-Fi","$4,446,596",15000000,8.3394,"A24,Strong Baby Productions,American Light & Fixture",4210306,91,4.8/10,42%,49/100
1053,tt14858658,Blink Twice,2024,"Mystery, Thriller","$23,093,906",20000000,20.4486,"Metro-Goldwyn-Mayer,Free Association,This Is Important,Bold Choices",46393906,102,6.5/10,75%,66/100
1054,tt15314262,The Beekeeper,2024,"Action, Crime, Thriller","$66,220,535",35000000,22.0375,"Miramax,Cedar Park Entertainment,Punch Palace Productions",152720535,105,6.3/10,71%,53/100
1055,tt22375054,Strange Darling,2023,"Horror, Thriller","$3,083,595",4000000,9.7744,"Miramax,Spooky Pictures,Electric Lady Studios",4853595,98,7.1/10,96%,80/100
1056,tt24176060,Queer,2024,"Biography, Drama, History","$3,736,813",53400000,15.6613,"Fremantle,The Apartment Pictures,Frenesy Film",5450715,136,6.5/10,77%,72/100
1057,tt8368368,The Apprentice,2024,"Biography, Drama, History","$4,001,904",16000000,6.2554,"Gidden Media,Head Gear Films,Metrol Technology,Scythia Films,Profile Pictures,Tailored Films,Film Institute,Film i Väst,Fís Éireann/Screen Ireland,RocketScience,LB Entertainment,AC Films,Rich Spirit,Wild 7 Films",17271613,122,7.1/10,83%,64/100
1058,tt21382296,Carry-On,2024,"Action, Crime, Drama",,47000000,20.3906,"Dylan Clark Productions,DreamWorks Pictures",0,120,6.5/10,88%,69/100
1059,tt23149780,Eden,2024,Thriller,,0,5.1505,"Imagine Entertainment,AGC Studios",0,120,6.1/10,,60/100
1060,tt26446278,The Count of Monte-Cristo,2024,"Action, Adventure, Drama","$529,830",46000000,14.4008,"Chapter 2,Fargo Films,Pathé,M6 Films",75360860,178,7.6/10,96%,75/100
1061,tt27131358,We Live in Time,2024,"Drama, Romance","$24,690,031",20000000,20.1098,"Film4 Productions,SunnyMarch,Shoebox Films,StudioCanal",37182814,108,7.0/10,79%,59/100
1062,tt1160419,Dune: Part One,2021,"Action, Adventure, Drama","$108,897,830",165000000,23.7486,Legendary Pictures,407573628,155,8.0/10,83%,74/100
1063,tt13652142,Magazine Dreams,2023,Drama,,0,16.9629,"Tall Street Productions,Los Angeles Media Fund,Jennifer Fox Productions",1076099,124,6.7/10,80%,72/100
1064,tt13652286,Fight or Flight,2024,"Action, Comedy",,0,37.6323,"The Royal Budapest Film Company,Asbury Park Pictures,F or F Films,Liam Jay Films",0,101,6.4/10,92%,
1065,tt1517268,Barbie,2023,"Adventure, Comedy, Fantasy","$636,238,421",145000000,27.3311,"LuckyChap Entertainment,Heyday Films,NB/GG Pictures,Mattel,Warner Bros. Pictures",1445638421,114,6.8/10,88%,80/100
1066,tt2906216,Dungeons & Dragons: Honor Among Thieves,2023,"Action, Adventure, Comedy","$93,549,650",151000000,15.5423,"Entertainment One,Paramount Pictures",208200000,134,7.2/10,,72/100
1067,tt28249919,Presence,2024,"Drama, Horror, Thriller","$4,321,970",2000000,34.5363,"Extension 765,The Spectral Spirit Company",10498407,84,6.7/10,88%,77/100
1068,tt22042346,2073,2024,"Documentary, Thriller","$7,125",0,9.8301,"NEON,Film4 Productions,Double Agent,Lafcadia Productions,Sheep Thief Films",7125,83,5.1/10,48%,52/100
1069,tt20215968,Hit Man,2023,"Comedy, Crime, Romance",,8800000,13.1141,"Aggregate Films,BarnStorm Productions,Detour Filmproduction,AGC Studios,Cinetic Media,Monarch Media,Shivhans Pictures",5101673,116,6.8/10,95%,82/100
1070,tt6718170,The Super Mario Bros. Movie,2023,"Animation, Adventure, Comedy","$574,934,330",100000000,31.939,"Universal Pictures,Illumination,Nintendo",1362000000,93,7.0/10,59%,46/100
1071,tt9764362,The Menu,2022,"Comedy, Horror, Thriller","$38,501,125",35000000,15.7095,"Hyperobject Industries,Searchlight Pictures,Gary Sanchez Productions,TSG Entertainment",79628200,107,7.2/10,88%,71/100
1072,tt8041270,Jurassic World: Dominion,2022,"Action, Adventure, Sci-Fi","$376,851,080",165000000,25.163,"Amblin Entertainment,Universal Pictures",1001978080,147,5.6/10,29%,38/100
1073,tt1684562,The Fall Guy,2024,"Action, Comedy, Drama","$92,900,355",125000000,18.4937,"87North Productions,Entertainment 360,Universal Pictures,dentsu",181073291,127,6.8/10,82%,73/100
1074,tt9362722,Spider-Man: Across the Spider-Verse,2023,"Animation, Action, Adventure","$381,593,754",100000000,29.2898,"Columbia Pictures,Sony Pictures Animation,Lord Miller,Pascal Pictures,Arad Productions,Marvel Entertainment",690897910,140,8.5/10,95%,86/100
1075,tt15325794,Fall,2022,"Action, Thriller","$7,240,521",3000000,17.0018,"Tea Shop Productions,BuzzFeed Studios,Capstone Pictures,Lionsgate",17363261,107,6.4/10,79%,62/100
1076,tt21064584,The Iron Claw,2023,"Biography, Drama, Sport","$35,070,296",15900000,14.1815,"A24,BBC Film,Access Entertainment,House Productions",40130232,132,7.6/10,89%,73/100
1077,tt10872600,Spider-Man: No Way Home,2021,"Action, Adventure, Fantasy","$814,866,759",200000000,33.7617,"Marvel Studios,Pascal Pictures,Columbia Pictures",1921847111,148,8.2/10,93%,71/100
1078,tt14257582,Wolfs,2024,"Crime, Thriller",,80000000,18.8459,"Smoke House Pictures,Plan B Entertainment,Apple Studios",0,108,6.5/10,67%,60/100
1079,tt26474783,Dead Mail,2024,"Crime, Drama, Horror",,0,2.9422,"Alarmist Entertainment,Contact Light Films,Spooky Pictures",0,106,6.7/10,95%,
1080,tt14260836,Better Man,2024,"Biography, Fantasy, Music","$1,983,648",110000000,19.0432,"RocketScience,Facing East Entertainment,Sina Studios,Lost Bandits,Footloose Productions,VicScreen,RPW Productions,Azure Centrum,Partizan Films,Mid-March Media",22122995,135,7.6/10,88%,77/100
1081,tt12747748,Leave the World Behind,2023,"Drama, Mystery, Thriller",,0,13.5513,"Esmail Corp,Red Om Films,Higher Ground",0,142,6.4/10,74%,68/100
1082,tt10366206,John Wick: Chapter 4,2023,"Action, Crime, Thriller","$187,131,806",100000000,28.1714,"Thunder Road,87Eleven,Studio Babelsberg,Lionsgate",440157245,170,7.6/10,94%,78/100
1083,tt10638522,Talk to Me,2022,"Horror, Thriller","$48,299,436",4500000,13.8738,"Causeway Films,Screen Australia,South Australian Film Corporation,Bankside Films,Head Gear Films,Metrol Technology",92000000,95,7.1/10,,76/100
1084,tt15791034,Barbarian,2022,"Horror, Mystery, Thriller","$40,842,944",4500000,10.538,"BoulderLight Pictures,Vertigo Entertainment,Regency Enterprises,Hammerstone Studios,Almost Never Films",45400000,102,7.0/10,92%,78/100
1085,tt28007064,Superboys of Malegaon,2024,"Comedy, Drama","$148,203",0,27.4925,"Excel Entertainment,Tiger Baby",0,130,7.9/10,88%,71/100
1086,tt1630029,Avatar: The Way of Water,2022,"Action, Adventure, Fantasy","$684,075,767",460000000,32.738,"20th Century Studios,Lightstorm Entertainment",2320250281,192,7.5/10,76%,67/100
1087,tt9032400,Eternals,2021,"Action, Adventure, Fantasy","$164,870,234",200000000,17.3446,Marvel Studios,402064899,156,6.3/10,47%,52/100
1088,tt7888964,Nobody,2021,"Action, Crime, Drama","$27,568,035",17000000,16.9709,"87North Productions,Odenkirk Provissiero Entertainment,Eighty Two Films",61779301,91,7.4/10,84%,64/100
1089,tt22041854,Priscilla,2023,"Biography, Drama, Music","$20,960,939",20000000,5.6333,"The Apartment Pictures,American Zoetrope",30140906,113,6.5/10,84%,79/100
1090,tt5537002,Killers of the Flower Moon,2023,"Crime, Drama, History","$68,035,488",200000000,14.4099,"Apple Studios,Imperative Entertainment,Sikelia Productions,Appian Way",158722599,206,7.6/10,93%,89/100
1091,tt10731256,Don't Worry Darling,2022,"Drama, Mystery, Thriller","$45,309,403",35000000,8.9436,"Vertigo Entertainment,New Line Cinema",86700000,123,6.3/10,38%,48/100
1092,tt4978420,Borderlands,2024,"Action, Adventure, Comedy","$15,482,668",115000000,13.7214,"Lionsgate,Arad Productions,Picturestart,Gearbox Studios,2K,Hercules Film Fund",32978510,101,4.7/10,10%,26/100
1093,tt10128846,Megalopolis,2024,"Drama, Fantasy, Sci-Fi","$7,629,085",120000000,14.184,"American Zoetrope,Caesar Film",13857002,138,4.7/10,45%,55/100
1094,tt10640346,Babylon,2022,"Comedy, Drama, History","$15,351,455",78000000,19.3926,"Paramount Pictures,Marc Platt Productions,C2 Motion Picture Group,Organism Pictures,Wild Chickens Productions",65267446,189,7.1/10,57%,61/100
1095,tt11301886,Rebel Ridge,2024,"Action, Crime, Drama",,0,12.4286,"filmscience,Bonneville Pictures",0,132,6.8/10,95%,76/100
1096,tt6710474,Everything Everywhere All at Once,2022,"Action, Adventure, Comedy","$77,191,785",25000000,21.5944,"IAC Films,AGBO,Ley Line Entertainment,Year of the Rat",139200000,140,7.8/10,94%,81/100
1097,tt21454134,The Bikeriders,2023,"Crime, Drama","$21,746,895",40000000,6.8413,"Tri-State Pictures,New Regency Pictures,Regency Enterprises",36110860,116,6.6/10,80%,70/100
1098,tt9114286,Black Panther: Wakanda Forever,2022,"Action, Adventure, Drama","$453,829,060",250000000,25.0069,Marvel Studios,859102154,162,6.6/10,84%,67/100
1099,tt27911000,Terrifier 3,2024,Horror,"$53,981,071",2000000,24.1873,"Cineverse,Bloody Disgusting,Dark Age Cinema,Fuzz on the Lens Productions,The Coven",90322103,125,6.3/10,78%,62/100
1100,tt20424130,Mob Land,2023,"Action, Crime, Thriller",,0,18.6743,"308 Enterprises,TPC,BondIt Media Capital,Grandave Capital,Three Point Capital",0,111,5.3/10,50%,47/100
1101,tt8864596,Transformers One,2024,"Animation, Action, Adventure","$59,098,421",75000000,26.6013,"Paramount Animation,di Bonaventura Pictures,DeSanto/Murphy Productions,Bay Films,New Republic Pictures,Hasbro Entertainment",128888103,104,7.6/10,89%,65/100
1102,tt24871974,Subservience,2024,"Sci-Fi, Thriller",,4400000,17.7908,"Millennium Media,Campbell Grobman Films,XYZ Films",262793,105,5.4/10,49%,
1103,tt18272208,Here,2024,Drama,"$12,237,270",40000000,7.6641,"Miramax,ImageMovers",15397270,105,6.3/10,37%,39/100
1104,tt22173666,Azrael,2024,"Action, Horror","$433,861",12000000,24.0754,"C2 Motion Picture Group,Homeless Bob Production,Traffic.",631272,86,5.4/10,71%,52/100
1105,tt17351924,Saltburn,2023,"Drama, Thriller","$11,425,829",20000000,12.9154,"LuckyChap Entertainment,MRC,Lie Still",21013738,131,7.0/10,71%,61/100
1106,tt2049403,Beetlejuice Beetlejuice,2024,"Comedy, Fantasy, Horror","$294,100,435",99000000,19.8828,"Warner Bros. Pictures,Geffen Pictures,Plan B Entertainment,Tim Burton Productions,Tommy Harper Productions,Domain Entertainment",451900435,105,6.7/10,75%,62/100
1107,tt27489557,Abigail,2024,"Horror, Thriller","$25,867,515",28000000,12.6633,"Project X Entertainment,Radio Silence,Universal Pictures,Vinson Films",43015969,109,6.6/10,83%,62/100
1108,tt16426418,Challengers,2024,"Comedy, Drama, Romance","$50,119,408",55000000,19.6775,"Pascal Pictures,Why Are You Acting? Productions,Frenesy Film,Metro-Goldwyn-Mayer",94182533,132,7.1/10,88%,82/100
1109,tt6791350,Guardians of the Galaxy Vol. 3,2023,"Action, Adventure, Comedy","$358,995,815",250000000,18.8592,"Marvel Studios,Kevin Feige Productions",845600000,150,7.9/10,82%,64/100
1110,tt29252358,Armor,2024,"Action, Crime, Drama",,11500000,15.639,"Convergence Entertainment,TPC,BondIt Media Capital,Grindstone Entertainment Group,Highland Film Group,Eyevox Entertainment",0,89,3.6/10,0%,
1111,tt5433140,Fast X,2023,"Action, Adventure, Crime","$146,126,015",340000000,33.4016,"Universal Pictures,Original Film,One Race,Perfect Storm Entertainment",704709660,142,5.7/10,57%,56/100
1112,tt21909764,Culpa Mía,2023,"Drama, Romance",,0,65.3709,"Pokeepsie Films,Amazon Studios",0,117,6.2/10,0%,
1113,tt22048412,MaXXXine,2024,"Crime, Horror","$15,097,632",1000000,7.142,"A24,Motel Mojave,Access Entertainment",22057160,103,6.3/10,72%,64/100
1114,tt15474916,Smile,2022,"Horror, Mystery, Thriller","$105,935,048",17000000,18.7809,"Paramount Players,Temple Hill Entertainment",217408513,115,6.5/10,79%,68/100
1115,tt7510222,Despicable Me 4,2024,"Animation, Adventure, Comedy","$361,004,205",100000000,57.5887,"Universal Pictures,Illumination",969280910,94,6.2/10,56%,52/100
1116,tt10648342,Thor: Love and Thunder,2022,"Action, Adventure, Comedy","$343,256,830",250000000,21.3854,"Marvel Studios,Kevin Feige Productions",760900000,119,6.2/10,63%,57/100
1117,tt2180339,Deep Water,2022,"Crime, Drama, Mystery",,49000000,17.0906,"New Regency Pictures,Entertainment 360,Film Rites,Keep Your Head Productions",0,116,5.5/10,35%,53/100
1118,tt11235772,The Voyeurs,2021,"Drama, Mystery, Romance",,0,14.3829,Divide / Conquer,0,117,6.1/10,44%,54/100
1119,tt30505698,Friendship,2024,Comedy,,0,7.5296,"BoulderLight Pictures,Fifth Season",0,100,,91%,
1120,tt13403046,Fresh,2022,"Horror, Thriller",,0,8.5815,"Legendary Pictures,Hyperobject Industries",0,115,6.7/10,82%,67/100
1121,tt6874690,The Rule of Jenny Pen,2024,Thriller,,0,9.218,"Light in the Dark Productions,Blueskin Films",422256,104,,72%,
1122,tt14230388,Asteroid City,2023,"Comedy, Drama, Romance","$28,153,025",25000000,9.5962,"Indian Paintbrush,American Empirical Pictures,Studio Babelsberg",47281670,105,6.5/10,76%,76/100
1123,tt18108824,The Friend,2024,Drama,,0,15.22,"Big Creek Projects,3dot Productions",3159310,120,,86%,
1124,tt27657135,Saturday Night,2024,"Biography, Comedy, Drama","$9,511,315",25000000,3.2947,"Columbia Pictures,Right of Way Films",9802525,109,7.0/10,78%,61/100
1125,tt10954984,Nope,2022,"Horror, Mystery, Sci-Fi","$123,277,080",68000000,15.9371,"Universal Pictures,Monkeypaw Productions",170823080,130,6.8/10,83%,77/100
1126,tt17505010,Horizon: An American Saga - Chapter 1,2024,"Drama, Western","$29,035,702",50000000,10.1748,Territory Pictures,38735702,182,6.7/10,51%,49/100
1127,tt11138512,The Northman,2022,"Action, Adventure, Drama","$34,233,110",70000000,11.9307,"Focus Features,New Regency Pictures,Regency Enterprises,Square Peg",69633110,137,7.0/10,90%,82/100
1128,tt11057302,Madame Web,2024,"Action, Adventure, Sci-Fi","$43,817,106",80000000,17.2905,"Columbia Pictures,di Bonaventura Pictures",100498764,117,4.0/10,11%,26/100
1129,tt11564570,Glass Onion,2022,"Comedy, Crime, Drama","$13,280,000",40000000,11.3122,T-Street,15000000,140,7.1/10,91%,81/100
1130,tt31193791,The Last Showgirl,2024,Drama,"$4,799,804",2000000,7.7091,"Utopia,Pinky Promise,Digital Ignition Entertainment,High Frequency Entertainment",6380079,89,6.5/10,83%,66/100
1131,tt3480822,Black Widow,2021,"Action, Adventure, Sci-Fi","$183,651,655",200000000,163.4249,Marvel Studios,379751131,134,6.6/10,79%,68/100
1132,tt15352542,The Day the Earth Blew Up: A Looney Tunes Movie,2024,"Animation, Adventure, Comedy",,15000000,21.1205,Warner Bros. Animation,12641938,91,6.9/10,88%,82/100
1133,tt31392609,How to Make Millions Before Grandma Dies,2024,"Comedy, Drama, Family","$303,772",1000000,12.0887,"GDH 559,Jor Kwang Films",73800000,127,8.0/10,98%,74/100
1134,tt1464335,Uncharted,2022,"Action, Adventure","$148,648,820",120000000,9.9307,"Columbia Pictures,Atlas Entertainment,PlayStation Productions,Arad Productions",407141258,116,6.3/10,,45/100
1135,tt11315808,Joker: Folie à Deux,2024,"Drama, Musical, Thriller","$58,300,287",195000000,22.1963,"Warner Bros. Pictures,Joint Effort,Domain Entertainment",206400287,138,5.2/10,31%,45/100
1136,tt19637052,Love Lies Bleeding,2024,"Action, Adventure, Crime","$8,335,797",10000000,12.4481,"Film4 Productions,Escape Plan,A24,Lobo Films",12778225,104,6.6/10,94%,77/100
1137,tt11001074,Rust,2024,Western,,0,23.1092,"El Dorado Pictures,Cavalry Media,BondIt Media Capital,Highland Film Group",0,0,,59%,
