,id,Title,Year,BoxOffice,Production,budget,genres,original_language,popularity,production_companies,revenue,runtime,Metacritic,imdb,rotten
797,tt11125620,The Addams Family 2,2021,"$56,489,153",,0,"[""Adventure"", ""Comedy"", ""Fantasy"", ""Family"", ""Animation""]",en,9.4661,"[""Metro-Goldwyn-Mayer"", ""Bron Studios"", ""BermanBraun"", ""Cinesite Animation"", ""Nitrogen Studios Canada""]",119815153,93,37.0,54.0,28.0
798,tt5834410,The Tiger's Apprentice,2024,,,0,"[""Adventure"", ""Action"", ""Fantasy"", ""Family"", ""Animation""]",en,6.2156,"[""Paramount Animation"", ""Jane Startz Productions"", ""Mikros Animation"", ""Vertigo Entertainment"", ""The Monk Studios"", ""Paramount Pictures""]",762183,84,,57.0,51.0
799,tt30144381,Nutcrackers,2024,,,0,"[""Comedy"", ""Drama""]",en,3.4805,"[""Rough House Pictures"", ""Red Hour"", ""Rivulet Media""]",0,104,,,47.0
800,tt21045564,Running on Empty,2024,,,0,"[""Romance"", ""Comedy""]",en,2.6804,"[""ICM Partners"", ""Analog 77 Films"", ""Black Magic Productions"", ""Redwire Pictures"", ""Lucky 13 Productions""]",0,91,,49.0,17.0
801,tt10669888,Blood for Dust,2023,,,0,"[""Action"", ""Thriller"", ""Crime""]",en,7.5277,"[""Nickel City Pictures"", ""Witchcraft Motion Picture Company"", ""Studio507"", ""JaiD7 Pictures"", ""Buffalo 8"", ""Good Wizard"", ""BondIt Media Capital"", ""Short Porch Pictures""]",0,98,58.0,52.0,79.0
802,tt9242528,The Survivor,2021,,,0,"[""History"", ""Action"", ""Drama"", ""Biography""]",en,5.5636,"[""Bron Studios"", ""Creative Wealth Media Finance"", ""Endeavor Content"", ""Baltimore Pictures"", ""New Mandate Films"", ""USC Shoah Foundation""]",0,129,71.0,67.0,86.0
803,tt28487871,Sniper: G.R.I.T. - Global Response & Intelligence Team,2023,,,0,"[""Action"", ""Thriller""]",en,3.7729,"[""Destination Films"", ""Minutehand Pictures""]",0,92,,51.0,
804,tt8760670,Mona Lisa and the Blood Moon,2021,,,0,"[""Thriller"", ""Fantasy"", ""Mystery""]",en,2.3255,"[""Le Grisbi Productions"", ""141 Entertainment"", ""Black Bicycle Entertainment"", ""wiip"", ""RocketScience"", ""Saban Films""]",0,102,69.0,62.0,74.0
805,tt13055982,Savage Salvation,2022,,,85645,"[""Action"", ""Thriller""]",en,3.753,"[""River Bay Films"", ""Ingenious Media"", ""Lucky 13 Productions"", ""The Avenue Entertainment"", ""Convergence Entertainment"", ""Diamond Film Productions"", ""Highland Film Group"", ""Pimienta"", ""BondIt"", ""Verdi Productions"", ""VVS Films"", ""SSS Entertainment"", ""Taurus Film""]",0,101,,48.0,
806,tt19358036,Not Another Church Movie,2024,"$576,243",,0,"[""Comedy""]",en,0.5197,"[""Monty the Dog Productions"", ""JMC Media""]",576243,91,,22.0,13.0
807,tt27116016,Die Hart,2023,,,0,"[""Action"", ""Thriller"", ""Comedy""]",en,3.2152,"[""HartBeat Productions""]",0,84,,52.0,
808,tt10230994,Beckett,2021,,,0,"[""Action"", ""Thriller"", ""Drama"", ""Mystery"", ""Crime""]",it,3.2339,"[""Frenesy Film"", ""MeMo Films"", ""RT Features"", ""Wise Pictures"", ""RAI Cinema""]",0,109,52.0,57.0,49.0
809,tt27480944,Cannibal Mukbang,2023,,,0,"[""Horror""]",en,0.2832,"[""Melty Media""]",0,101,,74.0,
810,tt21284358,Close Your Eyes,2023,"$79,017",,0,"[""Mystery"", ""Drama""]",es,1.362,"[""Tandem Films"", ""Pampa Films"", ""Pecado Films"", ""Nautilus Films"", ""TVE"", ""Movistar+"", ""Canal Sur"", ""EiTB"", ""TeleMadrid""]",716644,169,85.0,72.0,93.0
811,tt3104956,The Good House,2021,"$2,219,760",,0,"[""Comedy"", ""Romance"", ""Drama""]",en,2.8407,"[""DreamWorks Pictures"", ""Participant"", ""Reliance Entertainment"", ""FilmNation Entertainment"", ""Faliro House Productions"", ""Roadside Attractions"", ""Lionsgate""]",2279914,103,62.0,64.0,71.0
812,tt33395924,Mittran Da Challeya Truck Ni,2024,,,0,"[""Comedy""]",pa,1.131,"[""Rhythm Boyz Entertainment"", ""Sea to Sky Entertainment""]",0,145,,83.0,
813,tt7978758,Apollo 10½: A Space Age Childhood,2022,,,0,"[""History"", ""Comedy"", ""Fantasy"", ""Family"", ""Adventure"", ""Science Fiction"", ""Animation"", ""Drama""]",en,3.9184,"[""Detour Filmproduction"", ""Submarine""]",0,97,79.0,72.0,
814,tt13507778,No Man of God,2021,,,0,"[""History"", ""Thriller"", ""Drama"", ""Biography"", ""Crime""]",en,5.1896,"[""XYZ Films"", ""Company X""]",0,100,67.0,64.0,81.0
815,tt9352178,The Primevals,2023,,,0,"[""Adventure"", ""Fantasy"", ""Science Fiction"", ""Sci-Fi""]",en,1.6085,"[""Full Moon Features"", ""Castel Film""]",0,91,,57.0,
816,tt14770620,One True Loves,2023,,,0,"[""Comedy"", ""Romance"", ""Drama""]",en,3.1515,"[""Volition Media Partners"", ""Gosdom Entertainment"", ""Blue Rider Pictures"", ""Thomasville Pictures"", ""SquareOne Productions"", ""Oops Doughnuts Productions"", ""Storybook Entertainment"", ""El Ride Productions"", ""I Think Productions"", ""Streamline Global"", ""Highland Film Group"", ""R.U. Robot Studios"", ""BuzzFeed Studios"", ""The Avenue Entertainment"", ""Yogurt Time Pictures"", ""Tetrad Studios""]",37820,100,35.0,55.0,28.0
817,tt26625978,Audrey,2024,,,0,"[""Family"", ""Drama""]",ko,2.5598,"[""ASCENDIO""]",0,100,,,
818,tt22488728,Love Today,2022,,,0,"[""Comedy"", ""Romance"", ""Drama""]",ta,2.006,"[""AGS Entertainment""]",0,154,,80.0,
819,tt30012687,Sugar Baby,2023,,,0,"[""Thriller"", ""Romance"", ""Crime""]",tl,3.9315,"[""Vivamax""]",0,114,,,
820,tt26932223,Bhool Bhulaiyaa 3,2024,"$2,230,000",,17600000,"[""Horror"", ""Comedy""]",hi,2.9759,"[""T-Series"", ""Cine1 Studios""]",45700000,158,,51.0,43.0
821,tt27587485,Waves,2024,,,3500000,"[""History"", ""Thriller"", ""Drama""]",cs,2.366,"[""Dawson Productions"", ""\u010cesk\u00e1 televize"", ""\u010cesk\u00fd rozhlas"", ""Wandal Production"", ""Barrandov Studio"", ""innogy \u010cesk\u00e1 republika"", ""RTVS"", ""Bontonfilm"", ""Dobrovoln\u00fd ekologick\u00fd spolek - ochrana ptactva"", ""St\u00e1tn\u00ed fond \u010cR pro podporu a rozvoj \u010desk\u00e9 kinematografie""]",7977616,131,,84.0,
822,tt8950154,Joe Baby,2024,,,0,"[""Action"", ""Thriller""]",en,2.0306,"[""Latigo Films""]",0,0,,,
823,tt8338076,Queen Bees,2021,"$1,926,706",,0,"[""Comedy"", ""Romance"", ""Drama""]",en,2.8632,"[""Astute Films"", ""Big Indie Pictures"", ""Gravitas Ventures""]",0,101,52.0,64.0,55.0
824,tt22804850,The Sand Castle,2024,,,0,"[""Thriller"", ""Fantasy"", ""Mystery"", ""Drama""]",ar,2.3173,"[""Front Row Filmed Entertainment"", ""Akward Productions"", ""Empire Entertainment""]",0,98,,80.0,
825,tt7093904,Dragonkeeper,2024,"$805,091",,25600000,"[""Adventure"", ""Action"", ""Fantasy"", ""Family"", ""Animation""]",zh,12.5107,"[""Movistar+"", ""Atresmedia"", ""China Film Animation"", ""Guardi\u00e1n de Dragones AIE"", ""Telefonica"", ""China Film Administration""]",6206231,99,,57.0,67.0
826,tt10037014,Fear of Rain,2021,,,0,"[""Thriller"", ""Horror"", ""Mystery"", ""Drama""]",en,2.5796,"[""Pinstripe Productions"", ""Sweet Tomato Films"", ""Zero Gravity Management"", ""Hungry Bull Productions"", ""Mirror Image Films"", ""Voltage Pictures""]",24565,109,,59.0,47.0
827,tt10375396,God's Creatures,2022,"$45,849",,0,"[""Drama""]",en,1.3586,"[""A24"", ""BBC Film"", ""F\u00eds \u00c9ireann/Screen Ireland"", ""Nine Daughters"", ""WRAP Fund""]",0,101,69.0,60.0,
828,tt27708700,Air Force One Down,2024,,,0,"[""Action"", ""Thriller""]",en,3.1729,"[""SP Media Group"", ""Steven Paul Production""]",0,84,,44.0,11.0
829,tt11087960,Playground,2021,,,1183025,"[""Drama""]",fr,1.3127,"[""Dragons Films"", ""Lunanime"", ""VOO"", ""BeTV""]",0,72,86.0,73.0,100.0
830,tt31989784,Simarik,2024,,,0,"[""Action"", ""Comedy"", ""Romance""]",tr,1.8464,"[""Yellow"", "" Black & White"", ""Kunay Film""]",0,111,,,
831,tt14462452,Deliver Us,2023,"$4,883",,0,"[""Horror""]",en,5.6435,"[""World's Fair Pictures"", ""XYZ Films"", ""CAA""]",0,102,,48.0,68.0
832,tt18556278,Endurance,2024,,,0,"[""Documentary""]",en,3.4871,"[""Little Dot Studios"", ""Little Monster Films"", ""History Hit"", ""Consequential""]",0,103,68.0,75.0,70.0
833,tt33132266,F-Buddies,2024,,,0,"[""Drama""]",tl,6.4815,"[""Vivamax""]",0,52,,71.0,
834,tt16368898,Lights Out,2024,,,7000000,"[""Action"", ""Thriller""]",en,3.6987,"[""Firebrand""]",0,90,,49.0,35.0
835,tt14549270,The Palace,2023,,,18700000,"[""Comedy"", ""Drama""]",en,2.4863,"[""\u00c8liseo Entertainment"", ""RAI Cinema"", ""CAB Productions"", ""Lucky Bob"", ""R.P. Productions"", ""AgentDouble Productions"", ""Moderator Inwestycje""]",420350,100,,54.0,10.0
836,tt26440619,Afire,2023,"$244,803",,0,"[""Comedy"", ""Romance"", ""Drama""]",de,4.0044,"[""Schramm Film"", ""ZDF"", ""ZDF/Arte""]",2147526,103,85.0,71.0,91.0
837,tt27619382,It's a Wonderful Knife,2023,"$811,818",,0,"[""Horror"", ""Comedy"", ""Mystery""]",en,1.4012,"[""Divide / Conquer"", ""Fourth Culture Films""]",970781,87,52.0,52.0,55.0
838,tt26458962,Straight,2023,,,0,"[""Romance"", ""Drama""]",es,5.0796,"[""BH5""]",0,93,,,
839,tt8363392,Blackout,2022,,,0,"[""Adventure"", ""Action"", ""Thriller"", ""Crime""]",en,2.6401,"[""Patriot Pictures"", ""Itaca Films"", ""Lost Winds Entertainment""]",0,81,,39.0,
840,tt16025158,Take My Hand,2024,,,0,"[""Romance"", ""Drama""]",en,1.8078,"[""Bronte Pictures""]",0,102,,63.0,
841,tt16916320,The Siege,2023,,,0,"[""Action"", ""Thriller"", ""Drama""]",en,146.225,"[""MSR Media SKN""]",0,97,,35.0,
842,tt12519802,War of the Worlds: The Attack,2023,,,0,"[""Thriller"", ""Sci-Fi"", ""Science Fiction"", ""Horror"", ""Mystery""]",en,3.0119,"[""Doorbell Productions"", ""Lola's Productions"", ""Seeon"", ""Elite Filmes""]",0,87,,32.0,
843,tt27866861,I Want to Talk,2024,,,0,"[""Family"", ""Drama""]",hi,0.7732,"[""Rising Sun Films"", ""Kino Works""]",0,123,,72.0,70.0
844,tt10405142,Serial (Bad) Weddings 3,2021,,,22000000,"[""Romance"", ""Comedy""]",fr,2.0881,"[""UGC"", ""Orange Studio""]",27832384,97,,61.0,
845,tt6372694,Prisoners of the Ghostland,2021,,,0,"[""Action"", ""Thriller"", ""Horror"", ""Fantasy""]",en,4.2423,"[""Eleven Arts Studios"", ""Untitled Entertainment"", ""XYZ Films"", ""Patriot Pictures"", ""Boos Boos Bang Bang"", ""Saturn Films"", ""Sion Production"", ""KOMODO PRODUCTIONS"", ""Union Patriot Capital Management""]",0,103,53.0,42.0,62.0
846,tt27476906,When the Light Breaks,2024,,,0,"[""Drama""]",is,1.9209,"[""Compass Films"", ""Halibut"", ""Revolver Amsterdam"", ""MP Film Production"", ""Eaux-Vives Productions"", ""jour2f\u00eate""]",0,82,,,96.0
847,tt21195548,Buba,2022,,,0,"[""Comedy"", ""Drama""]",de,1.104,"[""bildundtonfabrik""]",0,94,,59.0,
848,tt21638298,Wingwomen,2023,,,0,"[""Action"", ""Comedy"", ""Drama"", ""Crime""]",fr,2.8914,"[""Gaumont""]",0,114,,57.0,79.0
849,tt31777631,Invasive,2024,,,0,"[""Thriller"", ""Horror""]",en,0.8931,"[""Blue Ice Pictures"", ""Tubi""]",0,97,,59.0,
850,tt30490625,Steppenwolf,2024,,,0,"[""Action"", ""Thriller"", ""Drama""]",kk,0.6957,"[""Golden Man Media"", ""Kazakh Cinema"", ""Ministry of Culture and Sports of the Republic of Kazakhstan"", ""Short Brothers""]",0,102,,67.0,82.0
851,tt19724142,Hellhole,2022,,,0,"[""Mystery"", ""Horror""]",pl,1.7532,"[""Akson Studio""]",0,90,,58.0,67.0
852,tt15141144,County Line: All In,2022,,,0,"[""Action"", ""Mystery"", ""Crime""]",en,0.8967,"[""""]",0,83,,55.0,
853,tt22332602,Relyebo,2022,,,0,"[""Thriller""]",tl,1.7155,"[""Viva Films"", ""Vivamax""]",0,107,,,
854,tt5473412,Betrayal,2023,,,0,"[""Thriller"", ""Horror"", ""Drama""]",en,2.4978,"[""Synchronicity Films"", ""Great Point Media"", ""Library Pictures International"", ""Creative Scotland"", ""Northern Ireland Screen"", ""Wild Sheep Content""]",0,94,,61.0,89.0
855,tt15765412,Allelujah,2022,,,0,"[""Drama""]",en,2.5115,"[""BBC Film"", ""Path\u00e9"", ""Ingenious Media"", ""Redstart Productions"", ""DJ Films"", ""Great Bison Productions""]",0,99,52.0,60.0,38.0
856,tt11012066,Home Sweet Home Alone,2021,,,15000000,"[""Comedy"", ""Family"", ""Crime""]",en,6.0347,"[""20th Century Studios"", ""Hutch Parker Entertainment""]",0,93,35.0,36.0,15.0
857,tt32916093,Mr. Crocket,2024,,,0,"[""Horror""]",en,5.3911,"[""WorthenBrooks""]",0,88,,54.0,68.0
858,tt16900304,Reroute,2022,,,0,"[""Thriller"", ""Drama""]",tl,0.8673,"[""Viva Films"", ""Vivamax""]",0,114,,54.0,
859,tt19783734,U Are the Universe,2024,,,0,"[""Adventure"", ""Comedy"", ""Science Fiction""]",uk,0.7142,"[""ForeFilms"", ""Stenola Productions"", ""Ukrainian State Film Agency"", ""Limelite""]",0,101,,,
860,tt27197387,AKA,2023,,,0,"[""Action"", ""Thriller"", ""Crime""]",fr,3.1249,"[""Inoxy Films"", ""Nolita""]",0,122,,66.0,90.0
861,tt8337158,Rumble,2021,,,0,"[""Comedy"", ""Family"", ""Animation""]",en,6.1188,"[""Paramount Animation"", ""Reel FX Creative Studios"", ""WWE Studios"", ""Walden Media"", ""Paramount Pictures""]",0,95,48.0,59.0,47.0
862,tt26941512,Maid Droid,2023,,,0,"[""Thriller"", ""Horror"", ""Science Fiction"", ""Sci-Fi""]",en,0.4567,"[""CineRidge Entertainment""]",0,91,,37.0,
863,tt15575470,Project Wolf Hunting,2022,"$20,541",,9000000,"[""Action"", ""Thriller"", ""Horror"", ""Crime""]",ko,8.7269,"[""The Contents On"", ""Contents G"", ""Cheum Film"", ""Finecut""]",20541,122,53.0,60.0,
864,tt13204490,Petite Maman,2021,"$829,065",,3100000,"[""Fantasy"", ""Family"", ""Drama""]",fr,1.953,"[""Lilies Films"", ""France 3 Cin\u00e9ma""]",1024575,72,93.0,74.0,97.0
865,tt27307826,Cold Wallet,2024,,,0,"[""Thriller""]",en,3.2159,"[""Vanishing Angle""]",0,84,,73.0,66.0
866,tt11833408,The Minute You Wake up Dead,2022,,,0,"[""Thriller"", ""Mystery"", ""Drama"", ""Crime""]",en,3.074,"[""Andrew Stevens Entertainment"", ""Eyevox Entertainment"", ""Milestone Studios""]",0,90,,45.0,0.0
867,tt10028196,Laal Singh Chaddha,2022,"$3,401,324",,23000000,"[""History"", ""Comedy"", ""Family"", ""Romance"", ""Drama""]",hi,3.707,"[""Aamir Khan Productions"", ""Viacom18 Studios"", ""Paramount Pictures""]",16000000,164,46.0,56.0,69.0
868,tt14570440,Radical,2023,"$8,702,731",,10000000,"[""Drama""]",es,3.1745,"[""3Pas Studios"", ""Epic"", ""The Lift"", ""ViX""]",21761164,126,70.0,78.0,96.0
869,tt9669176,Accident Man: Hitman's Holiday,2022,,,0,"[""Action"", ""Comedy"", ""Crime""]",en,3.8298,"[""Six Demon Films""]",0,96,,59.0,81.0
870,tt31450914,Hear Me: Our Summer,2024,,,0,"[""Romance"", ""Drama""]",ko,2.0299,"[""Movierock"", ""Another Pictures""]",0,109,,,
871,tt14412446,Moloch,2022,,,0,"[""Thriller"", ""Horror"", ""Mystery""]",nl,2.5381,"[""NL Film en TV"", ""XYZ Films""]",558917,99,,60.0,86.0
872,tt34490115,Hidden Face,2024,,,0,"[""Thriller"", ""Mystery""]",ko,6.1112,"[""Studio & New""]",0,113,,,
873,tt31513578,Death Whisperer 2,2024,,,0,"[""Action"", ""Thriller"", ""Horror""]",th,11.816,"[""M Studio"", ""Minds@Work""]",4210676,112,,71.0,
874,tt20452218,The Deep Dark,2023,,,0,"[""Adventure"", ""Horror"", ""Drama""]",fr,3.8467,"[""Full Time Studio"", ""Marcel Films""]",0,103,,56.0,100.0
875,tt9048804,Birth/Rebirth,2023,"$138,617",,0,"[""Thriller"", ""Horror"", ""Science Fiction"", ""Mystery"", ""Drama""]",en,2.2325,"[""Shudder"", ""Retrospecter Films"", ""Elfman + Viste""]",138617,99,78.0,62.0,96.0
876,tt14349032,The Good Neighbor,2022,,,0,"[""Thriller"", ""Mystery"", ""Drama"", ""Crime""]",en,2.6387,"[""Forma Pro Films"", ""Altit Media Group""]",94909,97,49.0,59.0,25.0
877,tt13056052,Broker,2022,"$1,046,899",,0,"[""Comedy"", ""Drama"", ""Crime""]",ko,5.5473,"[""Zip Cinema"", ""CJ Entertainment""]",18632208,129,77.0,71.0,94.0
879,tt8637498,The Monkey King,2023,,,0,"[""Adventure"", ""Action"", ""Fantasy"", ""Comedy"", ""Family"", ""Animation""]",en,6.7073,"[""Netflix""]",0,92,,58.0,56.0
880,tt30476518,Big World,2024,,,7000000,"[""Family"", ""Drama""]",zh,6.3888,"[""Zhejiang Hengdian Film Production"", ""China Film Group Corporation"", ""Shanghai Tao Piao Piao Movie & TV Culture"", ""Shanghai Gengxi Film"", ""Tianjin Zuoyi Film""]",109500000,131,,73.0,
881,tt13964404,Horror in the High Desert,2021,,,0,"[""Thriller"", ""Horror""]",en,2.4669,"[""Luminol Entertainment""]",0,80,,54.0,
882,tt26899693,Attack of the Meth Gator,2023,,,0,"[""Action"", ""Thriller"", ""Horror"", ""Science Fiction"", ""Sci-Fi""]",en,4.0723,"[""The Asylum""]",0,85,,34.0,
883,tt30970235,Article 370,2024,"$1,088,790",,2413068,"[""Action"", ""Thriller"", ""Drama""]",hi,1.7173,"[""B62 Studios"", ""Jio Studios""]",13222021,160,,78.0,83.0
884,tt13029044,Mother/Android,2021,,,0,"[""Thriller"", ""Sci-Fi"", ""Science Fiction"", ""Drama""]",en,4.4523,"[""Miramax"", ""6th & Idaho Motion Picture Company""]",0,111,43.0,49.0,32.0
885,tt7720142,Assassin Club,2023,,,0,"[""Adventure"", ""Action"", ""Thriller""]",en,2.6556,"[""Film Bridge International"", ""The Motus Studios""]",188292,113,27.0,47.0,13.0
886,tt13392012,Demonic,2021,"$71,334",,0,"[""Horror"", ""Science Fiction"", ""Sci-Fi"", ""Drama""]",en,3.6716,"[""AGC Studios"", ""Oats Studios"", ""Stabiliti Studios""]",68581,104,36.0,43.0,14.0
887,tt11112532,Agra,2023,,,0,"[""Drama""]",hi,1.4676,"[""Yoodlee Films"", ""Saregama Productions"", ""Les Films Hatari"", ""UFO Production""]",0,132,,56.0,100.0
888,tt32139458,A Desert,2024,,,0,"[""Thriller"", ""Horror""]",en,0.9344,"[""Yellow Veil Pictures"", ""Dark Sky Films"", ""Capes and Fog Productions""]",0,103,,,81.0
889,tt21308718,Ashes,2024,,,0,"[""Fantasy"", ""Romance"", ""Drama""]",tr,1.8605,"[""Ay Yap\u0131m""]",0,100,,43.0,33.0
890,tt21284442,Late Bloomers,2023,,,0,"[""Comedy"", ""Drama""]",en,3.873,"[""Park Pictures Features"", ""We're Doin Great"", ""Fierce Optimism Films"", ""World of HA Productions"", ""Burn Later Productions"", ""MM2 Asia Productions"", ""Good Gravy Films"", ""Bindery Films""]",0,89,58.0,61.0,82.0
891,tt18071972,Organ Trail,2023,,,0,"[""Thriller"", ""Horror"", ""Western"", ""Drama""]",en,2.2024,"[""TPC"", ""Tatterdemalion Pictures"", ""Trail Film Productions"", ""Three Point Capital""]",0,112,,50.0,
892,tt15206378,7 Women and a Murder,2021,,,0,"[""Comedy"", ""Mystery"", ""Crime""]",it,1.1333,"[""Wildside"", ""Warner Bros. Entertainment Italia""]",0,84,,54.0,60.0
893,tt6910282,Bergman Island,2021,"$145,191",,0,"[""Comedy"", ""Romance"", ""Drama""]",en,2.9483,"[""CG Cin\u00e9ma"", ""Neue Bioskop Film"", ""SCOPE Pictures"", ""Plattform Produktion"", ""Piano"", ""ARTE France Cin\u00e9ma""]",589895,113,80.0,66.0,84.0
894,tt6925902,More the Merrier,2021,,,0,"[""Romance"", ""Comedy""]",es,3.2671,"[""Castelao Pictures""]",0,112,,55.0,
895,tt10980638,Devil's Peak,2023,,,0,"[""Adventure"", ""Thriller"", ""Mystery"", ""Drama"", ""Crime""]",en,2.3776,"[""Curmudgeon Films"", ""Thruline Entertainment"", ""Streamline Global"", ""Bankside Films"", ""The Robert Knott Company"", ""See Pictures""]",0,98,38.0,53.0,
896,tt10899402,Hideout,2021,,,0,"[""Thriller"", ""Horror"", ""Mystery"", ""Crime""]",en,0.4172,"[""Gibby Pictures""]",0,114,,43.0,
897,tt13103732,The Offering,2022,,,0,"[""Horror"", ""Drama""]",en,3.4684,"[""Millennium Media""]",0,93,60.0,53.0,76.0
898,tt23037488,One Ranger,2023,,,0,"[""Action"", ""Thriller""]",en,2.1772,"[""BondIt Media Capital"", ""Renegade Entertainment""]",0,95,,49.0,25.0
899,tt23049322,The Price of Money: A Largo Winch Adventure,2024,,,17000000,"[""Adventure"", ""Action"", ""Thriller"", ""Drama""]",fr,11.8934,"[""Pan-Europ\u00e9enne"", ""Versus Production"", ""TF1 Films Production"", ""RTBF"", ""BeTV"", ""Proximus"", ""Canal+"", ""la Fe\u0301de\u0301ration Wallonie- Bruxelles"", ""Cin\u00e9+"", ""screen.brussels"", ""Wild Bunch"", ""Wallimage""]",0,100,,,
900,tt16233952,Something from Tiffany's,2022,,,0,"[""Comedy"", ""Family"", ""Romance"", ""Drama""]",en,5.2531,"[""Hello Sunshine"", ""Amazon Studios"", ""CatchLight Studios""]",0,87,46.0,62.0,72.0
901,tt27589902,A Legend,2024,,,0,"[""Adventure"", ""Action"", ""Fantasy"", ""Comedy"", ""Romance""]",zh,3.1384,"[""Bona Film Group"", ""Just Creative Studio""]",11242056,129,,47.0,
902,tt26537229,Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village,2023,"$10,117,806",,0,"[""Adventure"", ""Action"", ""Thriller"", ""Fantasy"", ""Animation""]",ja,3.8167,"[""ufotable"", ""Aniplex"", ""TOHO""]",56319794,115,,76.0,
903,tt15463032,Love in the Villa,2022,,,0,"[""Romance"", ""Comedy""]",en,1.5578,"[""Grumpy Entertainment"", ""Off Camera Entertainment""]",0,114,50.0,54.0,32.0
904,tt9288740,Dear David,2023,,,0,"[""Thriller"", ""Horror""]",en,2.6014,"[""BuzzFeed Studios"", ""CR8IV DNA"", ""Blazing Griffin"", ""Lionsgate""]",0,94,25.0,40.0,10.0
905,tt28267564,The Stalking,2024,,,0,"[""Thriller"", ""Horror"", ""Mystery""]",en,1.2025,"[""""]",0,72,,,
906,tt21861086,Guns & Moses,2024,,,0,"[""Thriller"", ""Western"", ""Crime""]",en,1.3444,"[""""]",0,93,,,
907,tt22002058,All the Lost Ones,2024,,,2000000,"[""Action"", ""Thriller"", ""Sci-Fi"", ""Science Fiction"", ""War"", ""Drama""]",en,1.6933,"[""Electric Panda Entertainment"", ""Ontario Creates"", ""The Donaldson Company"", ""T\u00e9l\u00e9film Canada""]",0,106,,44.0,
908,tt19853258,Still: A Michael J. Fox Movie,2023,,,0,"[""Biography"", ""Documentary""]",en,1.9315,"[""Concordia Studio""]",0,95,78.0,81.0,99.0
909,tt7340766,Timestalker,2024,,,0,"[""Comedy"", ""Fantasy"", ""Science Fiction"", ""Romance"", ""Drama""]",en,3.0934,"[""Western Edge Pictures"", ""BFI"", ""Ffilm Cymru Wales"", ""Head Gear Films"", ""Popcorn Group""]",0,89,,60.0,87.0
910,tt24485052,Sirf Ek Bandaa Kaafi Hai,2023,,,0,"[""Thriller"", ""Drama"", ""Crime""]",hi,0.5584,"[""Bhanushali Studios"", ""Practical Productions"", ""PR Motion Pictures""]",0,127,,80.0,
911,tt26744645,Compulsion,2024,,,0,"[""Thriller"", ""Horror"", ""Mystery"", ""Drama"", ""Crime""]",en,0.8655,"[""""]",0,101,,,
912,tt30852970,Lover Stalker Killer,2024,,,0,"[""Crime"", ""Documentary""]",en,1.7896,"[""Curious Films""]",0,90,,70.0,92.0
913,tt21151212,Cult Killer,2024,,,0,"[""Adventure"", ""Drama"", ""Thriller"", ""Horror"", ""Mystery"", ""Crime""]",en,1.6943,"[""BondIt Media Capital"", ""Yale Productions"", ""Bee-Hive Productions"", ""Great Escape"", ""Hail Mary Pictures"", ""Head Gear Films"", ""Metrol Technology"", ""LB Entertainment""]",0,105,,48.0,42.0
